TaxaID,Rank,NonTarget,BCG_Attr,BCG_Attr2,FFG,FFG_Src,HABIT,HABIT_Src,LIFE_CYCLE,LIFE_CYCLE_Src,THERMAL_INDICATOR,AirBreather,PHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS
THERMONECTUS NIGROFASCIATUS ORNATICOLLIS,Species,FALSE,,NA,PR,OK; Tward; NRSA,SW,Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,,THERMONECTUS
THIENEMANNIELLA,Genus,FALSE,4,4_middle,CG,MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Orthocladiinae,,THIENEMANNIELLA
THIENEMANNIMYIA GROUP,Genus,FALSE,4,4_middle,PR,NRSA,SP,NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Tanypodinae,Pentaneurini,THIENEMANNIMYIA GROUP
TIPULA,Genus,FALSE,4,4_middle,SH,IA; NE; MODNR; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,TIPULIDAE,,,TIPULA
TIPULIDAE,Family,FALSE,4,4_middle,SH,IA; NE; MODNR; OK; MN; NRSA,BU,IA; NE; MODNR; OK; MN; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,TIPULIDAE,,,
TORTOPUS,Genus,FALSE,,NA,CG,NE; OK; MN; Tward; NRSA,BU,OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,POLYMITARCYIDAE,,,TORTOPUS
TORTOPUS PRIMUS,Species,FALSE,,NA,CG,IA; OK; Tward; NRSA,BU,MODNR; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,POLYMITARCYIDAE,,,TORTOPUS
TRAMEA,Genus,FALSE,4,4_middle,PR,IA; MODNR; OK; MN; Tward; NRSA,SP,MODNR; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,,ODONATA,LIBELLULIDAE,,,TRAMEA
TREPOBATES,Genus,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SK,MODNR; OK; MN; Tward; NRSA,"multi,uni",NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,GERRIDAE,,,TREPOBATES
TRIAENODES,Genus,FALSE,3,,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,"SW,CN",OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,LEPTOCERIDAE,,,TRIAENODES
TRIBELOS,Genus,FALSE,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Chironomini,TRIBELOS
TRIBELOS FUSCICORNE,Species,FALSE,4,4_middle,CG,OK; Tward; NRSA,BU,Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Chironomini,TRIBELOS
TRIBELOS JUCUNDUM,Species,FALSE,4,4_middle,CG,Tward; NRSA,BU,Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Chironomini,TRIBELOS
TRICHOCORIXA,Genus,FALSE,5,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,CORIXIDAE,,,TRICHOCORIXA
TRICHOPTERA,Order,FALSE,,NA,NA,,SP,IA; OK,NA,,,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,,,,
TRICORYTHODES,Genus,FALSE,4,4_worse,CG,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,IA; NE; OK; MN; Tward; NRSA,uni,NRSA,warm,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,LEPTOHYPHIDAE,,,TRICORYTHODES
TROPISTERNUS,Genus,FALSE,4,4_middle,PR,NE; MODNR; OK; MN; Tward; NRSA,CB,NE; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,,TROPISTERNUS
TROPISTERNUS COLLARIS,Species,FALSE,4,4_middle,PR,Tward; NRSA,CB,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,,TROPISTERNUS
TROPISTERNUS LATERALIS,Species,FALSE,4,4_middle,PR,OK; MN; Tward; NRSA,CB,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,,TROPISTERNUS
TROPISTERNUS LATERALIS NIMBATUS,Species,FALSE,4,4_middle,PR,OK; Tward; NRSA,CB,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,,TROPISTERNUS
TUBIFICIDA,Order,FALSE,4,4_middle,CG,NRSA based on Tubificidae,NA,,NA,,,FALSE,ANNELIDA,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,,,,
UVARUS,Genus,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,,UVARUS
UVARUS LACUSTRIS,Species,FALSE,4,4_middle,PR,IA; MN; Tward; NRSA,SW,MN; Tward; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,,UVARUS
VELIIDAE,Family,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; NRSA,SK,NE; MODNR; OK; MN,"multi,uni",NRSA,,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,VELIIDAE,,,
XENOCHIRONOMUS,Genus,FALSE,3,,PR,NE; MODNR; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Chironominae,Chironomini,XENOCHIRONOMUS
ZAVRELIMYIA,Genus,FALSE,4,4_middle,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,Tanypodinae,Pentaneurini,ZAVRELIMYIA
ZEALEUCTRA,Genus,FALSE,3,,SH,Tward; NRSA,SP,Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,,PLECOPTERA,LEUCTRIDAE,,,ZEALEUCTRA
ZEALEUCTRA CLAASSENI,Species,FALSE,3,,SH,Tward; NRSA,SP,Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,,PLECOPTERA,LEUCTRIDAE,,,ZEALEUCTRA
