TaxaID,Rank,NonTarget,BCG_Attr,BCG_Attr2,FFG,FFG_Src,HABIT,HABIT_Src,LIFE_CYCLE,LIFE_CYCLE_Src,AirBreather,PHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,TolVal,NOD,AP,HM,POC,SA,SSS,Min_HM1988,Max_HM1988,Mean_HM1988,KBTOLR
PSECTROCLADIUS,Genus,FALSE,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,PSECTROCLADIUS,5,2,2,5,2,3,3,2,5,2.833333333,6
PSECTROTANYPUS,Genus,FALSE,4,4_middle,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,NA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,TANYPODINAE,MACROPELOPIINI,PSECTROTANYPUS,5,3,3,3,3,3,3,3,3,3,6
PSEPHENIDAE,Family,FALSE,,NA,SC,IA; NE; MODNR; OK; MN; NRSA,CN,IA; NE; OK; MN,semi,NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,PSEPHENIDAE,,,,NA,2,3,3,2,1,3,1,3,2.333333333,
PSEPHENUS,Genus,FALSE,,NA,SC,NE; OK; MN; NRSA; Tward,CN,NE; OK; MN; Tward; NRSA,semi,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,PSEPHENIDAE,,,PSEPHENUS,NA,2,3,5,2,1,3,1,5,2.666666667,99
PSEPHENUS HERRICKI,Species,FALSE,,NA,SC,MODNR; OK; MN; NRSA; Tward,CN,Tward; NRSA,semi,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,PSEPHENIDAE,,,PSEPHENUS,NA,2,3,5,2,1,3,1,5,2.666666667,99
PSEUDIRON,Genus,FALSE,,NA,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,PSEUDIRONIDAE,,,PSEUDIRON,,,,,,,,,,,
PSEUDIRON CENTRALIS,Species,FALSE,,NA,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,PSEUDIRONIDAE,,,PSEUDIRON,NA,3,2,2,2,3,3,2,3,2.5,4
PSEUDOCHIRONOMUS,Genus,FALSE,4,4_middle,CG,MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,multi,Tward,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,PSEUDOCHIRONOMINI,PSEUDOCHIRONOMUS,5,3,2,1,2,3,3,1,3,2.333333333,6
PSEUDOCLOEON,Genus,FALSE,4,4_worse,"SC,SH,CG",NRSA,SW,NRSA,"multi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,BAETIDAE,,,PSEUDOCLOEON,6,2,1,2,1,2,2,1,2,1.666666667,4
PSEUDOCLOEON EPHIPPIATUM,Species,FALSE,4,4_worse,"SC,SH,CG",NRSA,SW,NRSA,"multi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,BAETIDAE,,,PSEUDOCLOEON,6,,,,,,,,,,4
PSEUDOLIMNOPHILA,Genus,FALSE,,NA,PR,MODNR; OK; MN; Tward; NRSA,BU,MODNR; OK; MN; Tward; NRSA,uni,Tward,FALSE,ARTHROPODA,INSECTA,,DIPTERA,TIPULIDAE,,,PSEUDOLIMNOPHILA,NA,1,2,2,2,3,2,1,3,2,4
PSYCHODIDAE,Family,FALSE,4,4_worse,CG,IA; NE; MODNR; OK; MN; ;,BU,NE; MODNR; OK; MN,multi,NRSA,FALSE,ARTHROPODA,INSECTA,,DIPTERA,PSYCHODIDAE,,,,6,,,,,,,,,,
PTERONARCYS,Genus,FALSE,4,4_better,SH,IA; NE; MN; Tward; NRSA,CN,OK; MN; Tward; NRSA,semi,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,PLECOPTERA,PTERONARCYIDAE,,,PTERONARCYS,4,1,3,3,2,3,3,1,3,2.5,2
PTERONARCYS PICTETII,Species,FALSE,4,4_better,SH,NRSA,CN,Tward; NRSA,semi,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,PLECOPTERA,PTERONARCYIDAE,,,PTERONARCYS,4,1,3,3,2,3,3,1,3,2.5,2
PTILIIDAE,Family,FALSE,,NA,NA,,NA,,NA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,PTILIIDAE,,,,NA,,,,,,,,,,
PTILOSTOMIS,Genus,FALSE,4,4_middle,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,IA; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,PHRYGANEIDAE,,,PTILOSTOMIS,5,,,,,,,,,,4
PYCNOPSYCHE,Genus,FALSE,4,4_middle,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,LIMNEPHILIDAE,,,PYCNOPSYCHE,5,2,2,1,2,3,3,1,3,2.166666667,4
RAMPHOCORIXA,Genus,FALSE,,NA,PR,MODNR; MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,CORIXIDAE,,,RAMPHOCORIXA,NA,4,4,3,3,4,3,3,4,3.5,99
RAMPHOCORIXA ACUMINATA,Species,FALSE,,NA,PR,MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,CORIXIDAE,,,RAMPHOCORIXA,NA,4,4,3,3,4,3,3,4,3.5,99
RANATRA,Genus,FALSE,4,4_worse,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; MODNR; Tward; NRSA,"multi,uni",NRSA,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,NEPIDAE,,,RANATRA,6,3,4,3,3,3,4,3,4,3.333333333,99
RANATRA NIGRA,Species,FALSE,4,4_worse,PR,IA; NE; MODNR; MN; Tward; NRSA,CN,NE; MODNR; Tward; NRSA,"multi,uni",NRSA,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,NEPIDAE,,,RANATRA,6,3,4,3,3,3,4,3,4,3.333333333,99
RHAGOVELIA,Genus,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SK,NE; MODNR; OK; MN; Tward; NRSA,uni,NRSA,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,VELIIDAE,,,RHAGOVELIA,5,3,5,1,4,3,5,1,5,3.5,99
RHANTUS,Genus,FALSE,,NA,PR,NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,"multi,uni",NRSA,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,DYTISCIDAE,,,RHANTUS,NA,2,4,1,4,3,2,1,4,2.666666667,99
RHEOCRICOTOPUS,Genus,FALSE,4,4_middle,CG,MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,RHEOCRICOTOPUS,5,3,3,1,3,2,3,1,3,2.5,6
RHEOTANYTARSUS,Genus,FALSE,4,4_middle,CF,NE; MODNR; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,multi,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,RHEOTANYTARSUS,5,3,2,1,2,3,3,1,3,2.333333333,6
RHEUMATOBATES,Genus,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SK,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,GERRIDAE,,,RHEUMATOBATES,5,3,4,2,3,3,4,2,4,3.166666667,99
RHEUMATOBATES PALOSI,Species,FALSE,4,4_middle,PR,IA; MN; Tward; NRSA,SK,IA; MN; Tward; NRSA,uni,Tward; NRSA,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,GERRIDAE,,,RHEUMATOBATES,5,3,4,2,3,3,4,2,4,3.166666667,99
RHEUMATOBATES RILEYI,Species,FALSE,4,4_middle,PR,NE; Tward; NRSA,SK,NE; Tward; NRSA,uni,Tward; NRSA,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,GERRIDAE,,,RHEUMATOBATES,5,3,4,2,3,3,4,2,4,3.166666667,99
RHEUMATOBATES TRULLIGER,Species,FALSE,4,4_middle,PR,Tward; NRSA,SK,Tward; NRSA,uni,Tward; NRSA,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,GERRIDAE,,,RHEUMATOBATES,5,3,4,2,3,3,4,2,4,3.166666667,99
RHITHROGENA,Genus,FALSE,,NA,CG,IA; NE; MODNR; OK; Tward,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,HEPTAGENIIDAE,,,RHITHROGENA,NA,,,,,,,,,,4
RHYACOPHILA,Genus,FALSE,3,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,RHYACOPHILIDAE,,,RHYACOPHILA,2,0,3,1,2,2,2,0,3,1.666666667,4
RHYACOPHILA LOBIFERA,Species,FALSE,3,,PR,OK; Tward; NRSA,CN,Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,RHYACOPHILIDAE,,,RHYACOPHILA,2,0,3,1,2,2,2,0,3,1.666666667,4
ROBACKIA,Genus,FALSE,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,ROBACKIA,5,3,2,1,2,3,3,1,3,2.333333333,6
ROBACKIA CLAVIGER,Species,FALSE,4,4_middle,CG,NE; Tward; NRSA,BU,NE; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,ROBACKIA,5,3,2,1,2,3,3,1,3,2.333333333,6
SAETHERIA,Genus,FALSE,4,4_middle,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,"multi,uni",Tward,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,SAETHERIA,5,3,2,1,2,3,3,1,3,2.333333333,6
SALDIDAE,Family,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; NRSA,CB,NE; OK; MN,multi,NRSA,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,SALDIDAE,,,,5,3,5,4,5,4,4,3,5,4.166666667,
SALDULA,Genus,FALSE,4,4_middle,PR,NE; MODNR; MN; Tward,CB,MN; NE,multi,Tward,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,SALDIDAE,,,SALDULA,5,3,5,4,5,4,4,3,5,4.166666667,99
SCIOMYZIDAE,Family,FALSE,5,,PR,IA; NE; MODNR; OK; MN; NRSA,BU,MODNR; OK; MN,multi,NRSA,FALSE,ARTHROPODA,INSECTA,,DIPTERA,SCIOMYZIDAE,,,,8,3,4,3,3,3,2,2,4,3,
SCIRTIDAE,Family,FALSE,4,4_middle,SC,IA; NE; MODNR; OK; MN; NRSA,CB,IA; NE; OK; MN; NRSA,NA,,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,SCIRTIDAE,,,,5,4,3,4,2,4,3,2,4,3.333333333,
SIALIS,Genus,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,MEGALOPTERA,SIALIDAE,,,SIALIS,5,3,2,5,2,4,4,2,5,3.333333333,4
SIGARA,Genus,FALSE,4,4_middle,PH,IA; MODNR; NRSA; Tward; MN,SW,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,CORIXIDAE,,,SIGARA,5,3,4,4,3,5,2,2,5,3.5,99
SIMULIIDAE,Family,FALSE,4,4_middle,CF,IA; NE; MODNR; OK; MN; ;,CN,IA; NE; OK; MN,uni,NRSA,FALSE,ARTHROPODA,INSECTA,,DIPTERA,SIMULIIDAE,,,,5,3,4,2,3,3,2,2,4,2.833333333,6
SIMULIUM,Genus,FALSE,4,4_middle,CF,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,multi,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,DIPTERA,SIMULIIDAE,,,SIMULIUM,5,3,4,2,3,3,2,2,4,2.833333333,6
SIMULIUM VITTATUM,Species,FALSE,4,4_middle,CF,IA; NE; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,multi,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,DIPTERA,SIMULIIDAE,,,SIMULIUM,5,4,4,3,3,3,2,2,4,3.166666667,6
SIPHLONURUS,Genus,FALSE,,NA,CG,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,SIPHLONURIDAE,,,SIPHLONURUS,NA,2,1,2,1,2,4,1,4,2,3
SISYRA,Genus,FALSE,3,,PR,IA; NE; MODNR; MN; Tward,CB,NE; OK; MN; Tward; NRSA,uni,Tward,FALSE,ARTHROPODA,INSECTA,,NEUROPTERA,SISYRIDAE,,,SISYRA,2,1,2,1,2,3,3,1,3,2,99
SISYRA VICARIA,Species,FALSE,3,,PR,NE; Tward,CB,NE; Tward; NRSA,uni,Tward,FALSE,ARTHROPODA,INSECTA,,NEUROPTERA,SISYRIDAE,,,SISYRA,2,1,2,1,2,3,3,1,3,2,99
SISYRIDAE,Family,FALSE,3,,PR,IA; NE; MODNR; OK; MN; NRSA,CB,NE; OK; MN,multi,NRSA,FALSE,ARTHROPODA,INSECTA,,NEUROPTERA,SISYRIDAE,,,,2,2,2,1,2,3,3,1,3,2.166666667,
SMICRIDEA,Genus,FALSE,,NA,CF,OK; Tward,CN,OK; Tward; NRSA,uni,Tward,FALSE,ARTHROPODA,INSECTA,,TRICHOPTERA,HYDROPSYCHIDAE,,,SMICRIDEA,NA,,,,,,,,,,4
SOMATOCHLORA,Genus,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,"SP,CB",MODNR; OK; MN; Tward; NRSA,"semi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,ODONATA,CORDULIIDAE,,,SOMATOCHLORA,5,1,3,1,3,3,3,1,3,2.333333333,4
SOMATOCHLORA LINEARIS,Species,FALSE,4,4_middle,PR,IA; Tward; NRSA,"SP,CB",Tward; NRSA,"semi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,ODONATA,CORDULIIDAE,,,SOMATOCHLORA,5,1,3,1,3,3,3,1,3,2.333333333,4
SPERCHOPSIS,Genus,FALSE,,NA,"PR,CG",IA; NE; MODNR; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,TRUE,ARTHROPODA,INSECTA,,COLEOPTERA,HYDROPHILIDAE,,,SPERCHOPSIS,NA,3,4,1,3,3,2,1,4,2.666666667,99
SPHAERIUM,Genus,FALSE,4,4_middle,CF,IA; NE; OK; MN; NRSA,BU,NE; OK; MN; NRSA,uni,NRSA,FALSE,MOLLUSCA,BIVALVIA,,VENEROIDA,PISIDIIDAE,,,SPHAERIUM,5,,,,,,,,,,5
SPHAERIUM SIMILE,Species,FALSE,4,4_middle,CF,NE; MN; NRSA,BU,NE; MN; NRSA,uni,NRSA,FALSE,MOLLUSCA,BIVALVIA,,VENEROIDA,PISIDIIDAE,,,SPHAERIUM,5,,,,,,,,,,5
SPHAERIUM STRIATINUM,Species,FALSE,4,4_middle,CF,NE; OK; MN; NRSA,BU,NE; MN; NRSA,uni,NRSA,FALSE,MOLLUSCA,BIVALVIA,,VENEROIDA,PISIDIIDAE,,,SPHAERIUM,5,,,,,,,,,,5
SPHAEROMIAS,Genus,FALSE,4,4_worse,PR,NE; MN; Tward,BU,MN; Tward,NA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CERATOPOGONIDAE,,,SPHAEROMIAS,6,,,,,,,,,,10
SPIROSPERMA FEROX,Species,FALSE,4,4_middle,CG,NRSA,CN,NRSA,NA,,FALSE,ANNELIDA,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,,,SPIROSPERMA,5,,,,,,,,,,10
SPONGILLIDAE,Family,TRUE,,NA,CF,NE; OK,CN,NE,NA,,FALSE,PORIFERA,DESMOSPONGIA,,HAPLOSCLERIDA,SPONGILLIDAE,,,,NA,,,,,,,,,,
STAPHYLINIDAE,Family,TRUE,,NA,PR,NRSA,CN,NRSA,NA,,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,STAPHYLINIDAE,,,,NA,3,4,5,3,5,2,2,5,3.666666667,
STEINOVELIA,Genus,FALSE,,NA,PR,Tward,SK,Tward,multi,Tward,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,VELIIDAE,,,STEINOVELIA,,,,,,,,,,,
STEINOVELIA STAGNALIS,Species,FALSE,,NA,PR,Tward,SK,Tward,multi,Tward,TRUE,ARTHROPODA,INSECTA,,HEMIPTERA,VELIIDAE,,,STEINOVELIA,NA,,,,,,,,,,99
STELECHOMYIA,Genus,FALSE,,NA,CG,NE; OK; MN; Tward; NRSA,BU,NE; MN; Tward; NRSA,NA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STELECHOMYIA,,,,,,,,,,,
STELECHOMYIA PERPULCHRA,Species,FALSE,,NA,CG,NE; OK; MN; Tward; NRSA,BU,NE; MN; Tward; NRSA,NA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STELECHOMYIA,NA,3,3,1,3,3,4,1,4,2.833333333,6
STEMPELLINA,Genus,FALSE,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,CB,NE; OK; MN; Tward; NRSA,NA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,STEMPELLINA,2,2,2,0,2,2,3,0,3,1.833333333,6
STEMPELLINELLA,Genus,FALSE,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,CB,NE; OK; MN; NRSA,multi,Tward,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,STEMPELLINELLA,2,3,3,1,3,3,4,1,4,2.833333333,6
STENACRON,Genus,FALSE,4,4_worse,CG,IA; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,multi,NRSA,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENACRON,,,,,,,,,,,
STENACRON INTERPUNCTATUM,Species,FALSE,4,4_worse,CG,IA; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,multi,NRSA,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENACRON,6,4,2,3,2,3,3,2,4,2.833333333,4
STENELMIS,Genus,FALSE,4,4_middle,SC,IA; NE; MODNR; MN; NRSA; Tward,CN,NE; OK; MN; Tward; NRSA,"semi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS,5,2,4,1,3,3,4,1,4,2.833333333,4
STENELMIS BEAMERI,Species,FALSE,4,4_middle,SC,NRSA based on genus,CN,Tward; NRSA,"semi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS,5,1,4,2,3,3,4,1,4,2.833333333,4
STENELMIS BICARINATA,Species,FALSE,4,4_middle,SC,IA; MN; NRSA; Tward,CN,MN; Tward; NRSA,"semi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS,5,2,4,1,3,3,4,1,4,2.833333333,4
STENELMIS CRENATA,Species,FALSE,4,4_middle,SC,IA; NRSA; Tward,CN,MN; Tward; NRSA,"semi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS,5,3,4,1,3,3,4,1,4,3,4
STENELMIS DECORATA,Species,FALSE,4,4_middle,SC,IA; MN; NRSA; Tward,CN,MN; Tward; NRSA,"semi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS,5,2,4,1,3,3,4,1,4,2.833333333,4
STENELMIS EXIGUA,Species,FALSE,4,4_middle,SC,NRSA based on genus,CN,Tward; NRSA,"semi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS,5,1,4,1,3,3,4,1,4,2.666666667,4
STENELMIS LATERALIS,Species,FALSE,4,4_middle,SC,NRSA based on genus,CN,Tward; NRSA,"semi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS,5,1,4,1,3,3,4,1,4,2.666666667,4
STENELMIS SANDERSONI,Species,FALSE,4,4_middle,SC,MN; NRSA; Tward,CN,MN; Tward; NRSA,"semi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS,5,2,4,1,3,3,4,1,4,2.833333333,4
STENELMIS SEXLINEATA,Species,FALSE,4,4_middle,SC,IA; NE; MN; NRSA; Tward,CN,NE; MN; Tward; NRSA,"semi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS,5,3,4,2,3,3,4,2,4,3.166666667,4
STENELMIS VITTIPENNIS,Species,FALSE,4,4_middle,SC,NRSA based on genus,CN,Tward; NRSA,"semi,uni",NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,ELMIDAE,,,STENELMIS,5,2,4,1,3,3,4,1,4,2.833333333,4
STENOCHIRONOMUS,Genus,FALSE,4,4_middle,"CG,SH",MODNR; OK; MN; Tward; NRSA; NE,BU,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STENOCHIRONOMUS,5,2,3,0,3,2,3,0,3,2.166666667,6
STENONEMA,Genus,FALSE,4,4_better,SC,IA; NE; MODNR; MN; NRSA; Tward,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENONEMA,,,,,,,,,,,
STENONEMA FEMORATUM,Species,FALSE,4,4_better,SC,IA; NE; MODNR; MN; NRSA; Tward,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENONEMA,3,3,2,3,2,3,4,2,4,2.833333333,4
STENONEMA/MACCAFFERTIUM,Genus,FALSE,4,4_middle,SC,NRSA,CN,NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,EPHEMEROPTERA,HEPTAGENIIDAE,,,STENONEMA/MCCAFFERTIUM,5,,2,,2,3,4,,,,
STICTOCHIRONOMUS,Genus,FALSE,4,4_worse,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,NA,,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STICTOCHIRONOMUS,6,3,2,3,2,3,3,2,3,2.666666667,6
STILOBEZZIA,Genus,FALSE,4,4_middle,PR,NE; OK; MN; Tward,SP,NE; OK; MN,uni,Tward,FALSE,ARTHROPODA,INSECTA,,DIPTERA,CERATOPOGONIDAE,,,STILOBEZZIA,5,,,,,,,,,,10
STRATIOMYIDAE,Family,FALSE,4,4_worse,CG,IA; MODNR; OK; MN; NRSA,SP,MODNR; OK; MN,NA,,TRUE,ARTHROPODA,INSECTA,,DIPTERA,STRATIOMYIDAE,,,,6,4,3,2,3,4,4,2,4,3.333333333,
STRATIOMYS,Genus,FALSE,4,4_worse,CG,IA; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,TRUE,ARTHROPODA,INSECTA,,DIPTERA,STRATIOMYIDAE,,,STRATIOMYS,6,4,2,2,2,4,4,2,4,3,10
STYLARIA LACUSTRIS,Species,FALSE,4,4_middle,CG,NE; OK; NRSA,"BU,SW",,multi,NRSA,FALSE,ANNELIDA,CLITELLATA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE,,,STYLARIA,5,,,,,,,,,,10
STYLURUS,Genus,FALSE,4,4_middle,"PR,CG",IA; MODNR; OK; MN; Tward; NRSA,"BU,SP",NE; MODNR; MN; Tward; NRSA; IA,semi,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,ODONATA,GOMPHIDAE,,,STYLURUS,5,2,2,1,3,3,3,1,3,2.333333333,4
STYLURUS AMNICOLA,Species,FALSE,4,4_middle,"PR,CG",IA; Tward; NRSA,"BU,SP",Tward; NRSA,semi,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,ODONATA,GOMPHIDAE,,,STYLURUS,5,3,2,1,3,3,3,1,3,2.5,4
STYLURUS INTRICATUS,Species,FALSE,4,4_middle,"PR,CG",Tward; NRSA,"BU,SP",Tward; NRSA,semi,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,ODONATA,GOMPHIDAE,,,STYLURUS,5,2,2,1,3,3,3,1,3,2.333333333,4
STYLURUS PLAGIATUS,Species,FALSE,4,4_middle,"PR,CG",IA; OK; Tward; NRSA,"BU,SP",Tward; NRSA,semi,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,ODONATA,GOMPHIDAE,,,STYLURUS,5,2,2,1,3,3,5,1,5,2.666666667,4
SUPHISELLUS,Genus,FALSE,,NA,PR,NE; MODNR; MN; Tward; NRSA,CB,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,COLEOPTERA,NOTERIDAE,,,SUPHISELLUS,NA,,,,,,,,,,99
SYMPETRUM,Genus,FALSE,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,FALSE,ARTHROPODA,INSECTA,,ODONATA,LIBELLULIDAE,,,SYMPETRUM,5,3,3,2,2,3,3,2,3,2.666666667,4
